Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
30-APR-2026|DPNS|EQUITY|331129952|310|80|120169536|0|8604|100013351|0|10026|84|16|220201697|0|2114491|0|38046839|186921|0|1292500|0|724|41641475
30-APR-2026|DPUM|EQUITY|4175000000|116|53338780|3011493000|156637100|163636300|456345418|185692302|116225700|0|0|4143368600|0|285700|0|12245300|350200|0|18750200|0|0|31631400
30-APR-2026|DRMA|EQUITY|4705882300|980|4876800|2978803600|15714200|0|1078123800|48789300|79133|0|0|4126386833|0|130128|42819668|77918181|175100|323597800|3064690|0|11789900|459495467
30-APR-2026|DSFI|EQUITY|1857135500|99|0|1359071150|34130800|0|412453435|0|22970715|300|545000|1829171400|0|0|0|23058100|535100|0|4370900|0|0|27964100
30-APR-2026|DSNG|EQUITY|10599842400|1755|83187100|5182146450|5282500|0|1444883700|87545216|357036|0|0|6803402002|3061800|72456377|102285137|98630672|1015500|206026089|625408777|0|166398546|1275282898
30-APR-2026|DSSA|EQUITY|192638080000|1615|20839000|38400451250|0|0|236159700|10256500|197263762|0|25000|38864995212|53955400|4148981487|755523200|21467205736|948000|2284007758|8625752494|505000|1048125713|38385004788
30-APR-2026|DUCK|EQUITY|1283330000|176|60348000|102805707|477600|0|782029124|7765766|10067053|84500|2567400|966145150|63600|12616897|48397|56776500|1608200|129648756|6652500|0|109770000|317184850
30-APR-2026|DUTI|EQUITY|1850000000|4280|0|260884517|0|381950|5871325|2376800|23175|0|33|269537800|0|0|0|768510|118550|0|388583|0|0|1275643
30-APR-2026|DVLA|EQUITY|1120000000|1605|0|0|0|51080|28223815|0|4290065|0|0|32564960|0|1032194812|0|10657300|8820|0|147400|0|43102500|1086110832
30-APR-2026|DWGL|EQUITY|9252820991|276|785673866|3059953671|0|0|132936967|221886400|43|0|5000|4200455947|0|0|0|4315400|177500|0|0|0|0|4492900
30-APR-2026|DYAN|EQUITY|4272964279|84|15404900|2307606469|0|0|1227824671|52225400|297682800|0|7480800|3908225040|0|100|0|22042300|649500|0|790000|0|0|23481900
30-APR-2026|EAST|EQUITY|4126405336|93|0|30500|10511800|0|836895026|0|0|0|53500|847490826|0|0|0|1424800|1374717000|0|48186300|0|0|1424328100
30-APR-2026|ECII|EQUITY|1334333000|172|5347500|173181995|0|0|72234200|16599000|531400|0|0|267894095|0|0|0|12660700|2921000|0|400240205|0|0|415821905
30-APR-2026|EDGE|EQUITY|2020250000|4790|0|49800|0|0|7673000|0|0|0|0|7722800|0|1860651500|0|28900|309900|0|151536900|0|0|2012527200
30-APR-2026|EDJSA|EQUITY|110808000|0|0|110808000|0|0|0|0|0|0|0|110808000|0|0|0|0|0|0|0|0|0|0
30-APR-2026|EDJSB|EQUITY|4681638|0|0|0|0|0|3279609|0|0|0|1402029|4681638|0|0|0|0|0|0|0|0|0|0
30-APR-2026|EKAD|EQUITY|3493875000|179|0|2875961900|0|0|401936745|0|161720|275|1500|3278062140|0|0|0|4913405|49622405|202000|129083775|0|0|183821585
30-APR-2026|ELIT|EQUITY|2031643057|202|0|447641320|0|0|534146944|275000|35116501|0|0|1017179765|0|4500600|0|18622100|467800|0|868900|0|0|24459400
30-APR-2026|ELPI|EQUITY|7412000000|1910|0|713673800|0|0|206421500|0|100|0|0|920095400|0|186800|4553300|182098300|236400|564100|73000|0|4192700|191904600
30-APR-2026|ELSA|EQUITY|7298500000|790|131592300|3747772019|22018900|0|1827321379|531833996|64823998|400|1889722|6327252714|0|51690075|95138804|143267494|1835300|387426214|25753116|0|260413783|965524786
30-APR-2026|ELTY|EQUITY|43521913019|43|2346585877|4962184500|153211986|0|26152193794|3599076345|206681323|5577962|2600000|37428111787|0|278884176|0|1968109356|160933204|0|128530900|0|2758027596|5294485232
30-APR-2026|EMAS|EQUITY|14731366060|8925|152625100|10760093280|9485900|0|1308742926|65556200|79772209|0|211800|12376487415|0|468821603|1682100|851139635|266454454|666716688|8055200|0|18986400|2281856080
30-APR-2026|EMDE|EQUITY|3350000000|79|0|31416200|0|0|822516380|19850700|74000|0|3604000|877461280|0|0|0|233369100|2050000|0|101300|0|0|235520400
30-APR-2026|EMTK|EQUITY|61426451483|825|595834800|14063077803|37792100|0|32636730164|398849604|15247893|8621600|199700|47756353664|107186538|3097895959|337831237|2083685771|4993545200|1910667488|613432653|0|525852973|13670097819
30-APR-2026|ENAK|EQUITY|2166666800|352|0|475201900|0|0|387985400|17287000|0|0|0|880474300|0|1182265355|1401100|87840800|87700|2140900|1291100|0|11165545|1286192500
30-APR-2026|ENRG|EQUITY|26346230250|1700|212270501|12017838328|19026850|309400|2040930385|236937288|8428593463|909465|788658|22957604338|41404100|1104274111|118103278|266671113|127878177|580705913|872900534|615500|275480663|3388033389
30-APR-2026|ENVY|EQUITY|1800000000|50|13783500|10442758|483000|933000|1368160200|0|438800|700|4006300|1398248258|0|108917078|0|27804422|93281642|0|41396500|0|0|271399642
30-APR-2026|ENZO|EQUITY|2162547122|72|0|450067400|0|0|664785322|0|0|0|0|1114852722|0|0|0|1789100|505300|0|0|0|0|2294400
30-APR-2026|EPAC|EQUITY|3303400000|79|0|919855100|0|0|2383039700|0|0|0|0|3302894800|0|0|0|460100|45100|0|0|0|0|505200
30-APR-2026|EPMT|EQUITY|2708640000|2360|0|2585861695|0|36000|52719065|0|1176970|0|101200|2639894930|0|298040|0|1051700|13240|843400|2576440|0|61422094|66204914
30-APR-2026|ERAA|EQUITY|15950000000|410|1192449797|3048784272|33226200|0|2047795710|272153160|22002299|12633000|1776400|6630820838|0|167813011|17483500|1228029306|1288900|866408353|28415368|0|814760524|3124198962
30-APR-2026|ERAL|EQUITY|5187500000|304|11900|37693200|0|0|888593200|41866400|50000|378400|0|968593100|0|6797300|0|32896000|110100|21923900|7189600|0|0|68916900
30-APR-2026|ERTX|EQUITY|1286539792|202|0|1186786992|0|0|90814440|0|1660|0|0|1277603092|0|0|0|4878000|94300|0|1200|0|0|4973500
30-APR-2026|ESIP|EQUITY|1109953847|174|0|7500|0|0|746734626|0|254|20|0|746742400|0|0|0|8379754|1300|0|430393|0|0|8811447
30-APR-2026|ESSA|EQUITY|17226975700|870|573551400|2046362557|82281000|0|8898036015|691485000|750881613|37040800|808100|13080446485|51058900|83175005|189674652|2310288437|28123700|610031679|91950582|0|782226260|4146529215
30-APR-2026|ESTA|EQUITY|2425354179|222|0|1518973699|0|188762050|226284269|0|102|0|0|1934020120|0|0|0|2052800|0|0|0|0|489281259|491334059
30-APR-2026|ESTI|EQUITY|2015208720|168|2500|945889218|0|50177|169038725|0|1965|0|0|1114982585|0|70|0|1867840|15000|0|173100|0|0|2056010
30-APR-2026|ETWA|EQUITY|4668671400|70|500|3700430400|32900|46000|189057100|563000|17500|0|0|3890147400|0|115044800|0|59787700|82470200|0|48926400|0|233312400|539541500
30-APR-2026|EURO|EQUITY|2548826428|3410|0|2011255820|0|0|310199738|0|125000070|0|0|2446455628|0|95076800|0|6766100|511500|0|16400|0|0|102370800
30-APR-2026|EXCL|EQUITY|18199862451|2940|214589968|3265770463|35275046|0|453126797|295318662|4811779|4910877|101070|4273904662|7087540|774256414|118618190|8193835117|14371315|412600401|998957473|207230|193333256|10713266936
30-APR-2026|FAPA|EQUITY|3629411800|7050|0|866410870|0|0|258100|0|0|0|0|866668970|0|304047500|0|59200|2500|0|300|0|0|304109500
30-APR-2026|FAST|EQUITY|4523610492|294|296034796|1709595135|0|0|283584416|0|7436415|0|6384440|2303035202|0|137707023|0|57793618|724566|135359000|13457444|0|0|345041651
30-APR-2026|FASW|EQUITY|3221255423|5275|4000|56100|0|1393440|1150262|0|1725|100|0|2605627|0|3214073605|0|527|3667|0|2889269|0|0|3216967068
30-APR-2026|FILM|EQUITY|10887566758|2380|7065070|802722305|0|0|765111721|5585209|1325724774|2206|52|2906211337|2137350|1221557942|29329501|255615659|17651179|65221780|412304967|49940|128088648|2131956966
30-APR-2026|FIMP|EQUITY|400000975|69|0|100918400|0|0|298905775|0|0|0|0|399824175|0|0|0|100|176700|0|0|0|0|176800
30-APR-2026|FINN|EQUITY|2188500000|0|0|810907900|0|0|551266300|0|420400|0|90299200|1452893800|0|0|0|0|11025700|0|396305500|0|0|407331200
30-APR-2026|FIRE|EQUITY|1475363179|138|348128850|9209300|8|0|981242472|117742586|4315014|104|50|1460638384|0|0|0|14201300|182895|0|315600|0|0|14699795
30-APR-2026|FISH|EQUITY|4800000000|825|0|4294274000|0|0|498196400|0|500000|0|0|4792970400|0|0|0|6866900|1000|0|161700|0|0|7029600
30-APR-2026|FITT|EQUITY|1304272051|400|0|1140720800|0|0|77965651|0|0|0|0|1218686451|0|69815800|0|1197100|6134700|0|8438000|0|0|85585600
30-APR-2026|FLMC|EQUITY|781250000|178|0|63756100|0|0|673964723|0|0|0|0|737720823|0|39079377|0|300|4449500|0|0|0|0|43529177
30-APR-2026|FMII|EQUITY|6400000000|232|0|3038224367|0|0|2741025432|0|138754899|72|0|5918004770|0|0|0|52884|481940596|0|1750|0|0|481995230
30-APR-2026|FOLK|EQUITY|4091357544|340|0|2940088875|0|0|1105686219|0|38400050|0|0|4084175144|0|737500|0|4549400|95200|0|1800300|0|0|7182400
30-APR-2026|FOOD|EQUITY|650000000|186|0|1192500|0|0|148522300|0|0|0|0|149714800|0|0|0|100|252600|0|32500|0|0|285200
30-APR-2026|FORE|EQUITY|8918359270|935|0|320782500|0|0|553629700|221024100|103681300|0|0|1199117600|0|110672400|0|300815400|168600|0|269226000|0|0|680882400
30-APR-2026|FORU|EQUITY|465224000|1295|0|54971900|0|0|41953900|0|5500|0|0|96931300|0|357342600|0|174400|10712400|0|63300|0|0|368292700
30-APR-2026|FORZ|EQUITY|1984009887|0|0|345893339|0|0|946760068|394219300|58648445|2300|15755500|1761278952|0|0|0|10365500|3500|0|78127700|0|134234235|222730935
30-APR-2026|FPNI|EQUITY|5566414000|494|0|469700|0|0|396670046|54|173|0|0|397139973|0|116772947|0|15586800|1329585|0|3304000|0|0|136993332
30-APR-2026|FUJI|EQUITY|1300000000|326|0|97568500|0|0|428702600|0|35000|0|0|526306100|0|0|0|715555400|209200|0|57929300|0|0|773693900
30-APR-2026|FUTR|EQUITY|6635551959|226|0|3056724640|0|0|3491128239|493000|3949060|20|0|6552294959|0|9813100|0|54086600|5576400|0|13780900|0|0|83257000
30-APR-2026|FWCT|EQUITY|1963000000|89|0|1152520300|0|0|310881800|0|0|0|0|1463402100|0|467265100|0|15551900|790400|0|15990500|0|0|499597900
30-APR-2026|GAMA|EQUITY|10011027656|18|0|7532192900|0|0|304188056|1860957900|17610000|0|14200000|9729148856|0|0|0|1800|3462300|0|278414700|0|0|281878800
30-APR-2026|GDST|EQUITY|9242500000|107|0|165810|695000|0|275798054|0|98867|85|1600000|278357816|0|139045|0|739060706|1045794|0|331624|0|0|740577169
30-APR-2026|GDWU|EQUITY|252000000|0|14263940|7450100|0|1300|125943750|0|11291150|0|325000|159275240|0|0|0|1920700|639700|0|375000|0|0|2935400
30-APR-2026|GDYR|EQUITY|410000000|1110|170000|21195700|0|1000|19357740|0|5660|200000|0|40930100|0|0|0|15236000|373800|0|573100|0|0|16182900
30-APR-2026|GEMA|EQUITY|1600000000|89|0|291285000|0|790700|393510900|0|300|0|0|685586900|0|0|0|400|1394300|0|1018400|0|0|2413100
30-APR-2026|GEMS|EQUITY|5882353000|7925|4700900|5435843978|267200|0|22862913|1836600|8908|0|1000|5465521499|0|412842361|533865|830369|35600|1265028|649242|12271|662765|416831501
30-APR-2026|GGRM|EQUITY|1924088000|16000|21933100|41394509|4091500|21200|125970980|19009196|2064556|344400|210500|215039941|382789|16540460|9425588|22597397|295300|38722194|8478950|0|18676796|115119474
30-APR-2026|GGRP|EQUITY|12111376157|288|0|3095750807|0|0|4510902650|0|0|0|0|7606653457|0|0|82000|530209700|4068700|0|60937300|0|0|595297700
30-APR-2026|GHON|EQUITY|550000000|1790|0|323109700|0|0|226871000|0|0|0|0|549980700|0|0|0|12800|6200|0|300|0|0|19300
30-APR-2026|GIAA|EQUITY|407091703837|68|421418102|8132666787|70273879|0|10950735200|46714200|62332491|9721794|317941993|20011804446|0|5537580777|0|4813559339|522380931|78803877|482843227|0|837512223|12272680374
30-APR-2026|GJTL|EQUITY|3484800000|1195|375500|54397852|1240540|110276|844412402|39709350|32502847|1548|1365700|974116015|0|13644866|34731851|454526024|95709630|106987652|18555140|0|45285257|769440420
30-APR-2026|GLOB|EQUITY|1111112000|155|0|996572500|0|0|20705000|0|100|0|0|1017277600|0|0|0|17952100|9000|0|46122800|0|29750500|93834400
30-APR-2026|GLVA|EQUITY|1500000000|340|0|80301900|0|0|283098300|0|0|42073700|0|405473900|0|0|0|50025000|9700|0|244491400|0|0|294526100
30-APR-2026|GMCW|EQUITY|58839958|0|0|10705450|0|0|6173168|0|0|0|0|16878618|0|0|0|0|0|0|0|0|39152500|39152500
30-APR-2026|GMFI|EQUITY|124835258434|63|1256348856|82190287737|4228023|161050000|5582831065|25322810|537112601|1300|151561775|89908744167|0|70|0|310667148|4572400|0|15717749|0|300000|331257367
30-APR-2026|GMTD|EQUITY|1015380000|1575|0|93740600|0|0|2143100|7172500|0|0|0|103056200|0|0|0|84800|0|0|0|0|0|84800
30-APR-2026|GOLD|EQUITY|1277276000|280|0|1092742164|0|0|13670384|0|102659927|0|0|1209072475|0|63214200|0|4434225|555100|0|0|0|0|68203525
30-APR-2026|GOLF|EQUITY|19486760000|191|0|1309020600|0|0|628754500|0|130000|0|0|1937905100|0|0|0|11570600|521200|0|3100|0|0|12094900
30-APR-2026|GOLL|EQUITY|3665000759|50|0|2800818100|0|0|154161259|0|10100|25000|0|2955014459|0|697150000|0|12456900|369200|0|0|0|0|709976100
30-APR-2026|GOOD|EQUITY|36897901455|350|17500000|1340651518|0|0|23990127273|0|0|65000|0|25348343791|0|11139283864|974900|232330100|345100|52472000|1852200|0|6299500|11433557664
30-APR-2026|GOTO|EQUITY|1191144997220|54|24906191618|109108610123|5533398100|1639211565|140825179358|15796846392|2744939741|836442400|19749000|301410568297|7300820573|358714904681|42936565214|205166715757|11343307373|115756721863|10370802811|328695500|84385265404|836303799176
30-APR-2026|GPRA|EQUITY|4276655336|115|0|2694967755|0|0|1535032077|0|9151|226|0|4230009209|0|828527|0|19838000|1284367|8000000|16695200|0|33|46646127
30-APR-2026|GPSO|EQUITY|666741103|346|0|371565286|0|0|278302837|0|0|0|0|649868123|0|15700|0|16754100|98980|0|4200|0|0|16872980
30-APR-2026|GREN|EQUITY|4694111791|0|0|4973700|0|0|64511891|0|142435600|0|6524600|218445791|0|0|0|0|582000|0|0|0|2791800000|2792382000
30-APR-2026|GRIA|EQUITY|7375720674|100|0|489200|0|0|4897502974|0|0|0|0|4897992174|0|0|0|118900|1408800|0|800|0|0|1528500
30-APR-2026|GRPH|EQUITY|1000000000|64|0|702517300|0|0|294778300|0|0|0|0|997295600|0|0|0|1262000|1194400|0|248000|0|0|2704400
30-APR-2026|GRPM|EQUITY|1548528220|300|0|1093139300|0|0|445734370|0|50|40000|0|1538913720|0|0|0|790800|3700200|0|5123500|0|0|9614500
30-APR-2026|GSMF|EQUITY|14230399705|100|37500|4109126927|0|880|125938000|0|40972|0|36|4235144315|0|9772377255|0|3744800|202753|0|15000|0|0|9776339808
30-APR-2026|GTBO|EQUITY|2500000000|220|4973000|659799000|0|0|77284700|0|37|0|0|742056737|0|834755106|0|920908800|8300|0|75557|0|0|1755747763
30-APR-2026|GTRA|EQUITY|1894375000|254|0|28900|0|0|369282900|0|0|0|0|369311800|0|1904600|0|6522400|307800|0|828400|0|0|9563200
30-APR-2026|GTSI|EQUITY|15819142767|220|0|13624970179|22834000|0|1955651400|180943400|20575400|0|34300|15805008679|0|100000|0|8558700|106900|0|488800|0|0|9254400
30-APR-2026|GULA|EQUITY|1070362500|354|0|568525600|0|0|494400100|0|4416300|0|0|1067342000|0|20000|0|2973500|24000|0|3000|0|0|3020500
30-APR-2026|GUNA|EQUITY|2500000000|222|0|368145700|0|0|2131254200|0|0|0|0|2499399900|0|0|0|542300|57700|0|100|0|0|600100
30-APR-2026|GWSA|EQUITY|7800760000|151|0|494634600|367250000|0|644736300|77854500|0|0|0|1584475400|0|0|0|2704700|501000|0|12010900|0|0|15216600
30-APR-2026|GZCO|EQUITY|6000000000|216|0|2101300500|10475000|0|2921026970|630000|147051030|0|0|5180483500|0|0|0|160497000|655773800|0|940000|0|2305700|819516500
30-APR-2026|HADE|EQUITY|2120000000|19|1598109|208123280|202800181|0|847825803|117095840|13563086|140|0|1391006439|0|0|0|100|6291461|0|5502000|0|0|11793561
30-APR-2026|HAIS|EQUITY|2626250000|192|0|238539900|0|0|1144934400|0|943700|0|0|1384418000|0|0|0|2371800|78000|0|9365200|0|11437000|23252000
30-APR-2026|HAJJ|EQUITY|2468527572|130|0|2009432070|0|0|448132342|0|60|0|0|2457564472|0|37300|0|9939700|380700|0|605400|0|0|10963100
30-APR-2026|HALO|EQUITY|6078729117|74|0|333272700|0|0|5678053217|0|14900|2600|0|6011343417|0|62890100|0|3929500|566100|0|0|0|0|67385700
30-APR-2026|HATM|EQUITY|8680000000|306|0|2139062161|0|0|907611731|12500|20|100|0|3046686512|0|500000|0|32013588|670600|5000|124300|0|0|33313488
30-APR-2026|HBAT|EQUITY|1040740800|525|0|0|0|0|1040334800|0|0|0|0|1040334800|0|0|0|41500|364500|0|0|0|0|406000
30-APR-2026|HDFA|EQUITY|6542445783|111|0|2500656693|0|0|122409953|0|0|0|0|2623066646|0|25000000|0|252939700|1000|0|14100100|0|3627338337|3919379137
30-APR-2026|HDIT|EQUITY|1524680000|63|0|798238000|2062700|0|722927100|0|0|0|0|1523227800|0|0|0|1223700|183800|0|34700|0|0|1442200
30-APR-2026|HDTX|EQUITY|3601462800|0|20000|377026700|0|2600|13603840|0|130700|0|0|390783840|0|341788300|0|4000|7195600|0|179600|0|0|349167500
30-APR-2026|HEAL|EQUITY|15365950000|1150|220546000|4131831889|30502700|0|7394601779|222172799|48094295|980700|0|12048730162|7239500|1555742363|134513956|95183745|258892644|697500547|3820215|0|564326868|3317219838
30-APR-2026|HELI|EQUITY|832862387|196|0|511837000|0|0|86187187|0|0|0|0|598024187|0|0|0|300|0|0|84837900|0|0|84838200
30-APR-2026|HERO|EQUITY|4183634000|474|0|119052931|0|43000|120510318|0|396445|0|0|240002694|0|134491381|0|8066650|1688600|13676358|353011573|0|39442100|550376662
30-APR-2026|HEXA|EQUITY|840000000|4440|101000|419600|4300|0|107509385|60000|5513|0|0|108099798|0|44433245|864900|6296124|1140400|25606396|25425137|0|2432000|106198202
30-APR-2026|HGII|EQUITY|6500000000|138|0|240127100|0|0|4469099600|0|0|0|0|4709226700|0|1625100000|0|3554600|162117800|0|900|0|0|1790773300
30-APR-2026|HILL|EQUITY|14741500000|21|33466000|5673932300|0|0|3239017400|309852300|2558393900|0|0|11814661900|0|216766000|0|19315700|309132800|123600|800000|0|0|546138100
30-APR-2026|HITS|EQUITY|7101084801|116|0|7095157233|0|0|2055567|0|484|0|290417|7097503701|0|295|0|94800|9500|0|10000|0|0|114595
30-APR-2026|HKMU|EQUITY|3221750000|50|1299100|567591062|2420000|0|2553373838|0|5500|300|91398700|3216088500|0|0|0|1457800|2243700|0|1960000|0|0|5661500
30-APR-2026|HMSP|EQUITY|116318076900|750|736117100|850070450|151004325|1456250|5349227562|606467424|85177993|10984700|98200|7790604004|891200|35289694|80234833|457425370|26462650|193093990|104396237|0|37870297|935664271
30-APR-2026|HOKI|EQUITY|9677752680|66|35075300|65942600|75000|100|3413748914|0|6136900|0|0|3520978814|0|0|0|31230700|2506100|0|264700|0|6660000|40661500
30-APR-2026|HOME|EQUITY|22212194782|50|320144609|1543504577|5904061|519950407|7719476750|2395775254|2815355450|8298822|5480695194|20809105124|0|500000|0|69550000|40537139|0|70817519|0|0|181404658
30-APR-2026|HOMI|EQUITY|1575000000|214|0|833900000|0|0|738069900|0|0|0|0|1571969900|0|14300|0|3014800|1000|0|0|0|0|3030100
30-APR-2026|HOPE|EQUITY|2130360203|165|0|980442716|0|0|1129445887|0|1050000|0|0|2110938603|0|232500|0|2701700|11000|0|3726400|0|0|6671600
30-APR-2026|HOTL|EQUITY|3550001452|50|0|2019446500|0|0|1384660087|81670000|33504900|0|15719865|3535001352|0|0|0|0|100|0|0|0|0|100
30-APR-2026|HRME|EQUITY|5958750000|52|0|5089470200|0|0|834078300|0|0|0|0|5923548500|0|9420300|0|25373300|300000|0|107900|0|0|35201500
30-APR-2026|HRTA|EQUITY|4605262400|2740|123124000|3281808100|13442300|0|612556200|270356117|310448|165000|0|4301762165|0|12414417|16016620|49483172|803500|176065500|4116300|0|44600726|303500235
30-APR-2026|HRUM|EQUITY|13518100000|995|417823500|2551485900|21909100|0|1538872265|36941600|17914601|4691100|50000|4589688066|0|11604486|2973000|89586659|3632900|41983671|13893218|0|15068000|178741934
30-APR-2026|HUMI|EQUITY|18062632701|181|0|14481046300|0|0|3558864581|3300000|3465050|70|0|18046676001|0|0|0|11685300|1424800|0|2516600|0|0|15626700
30-APR-2026|HYGN|EQUITY|2525000000|143|0|33979700|0|0|2245808500|54251300|0|0|0|2334039500|0|55000000|0|61143600|29273300|0|45543600|0|0|190960500
30-APR-2026|IATA|EQUITY|31275829981|82|11530|19219815102|10252000|0|11863492651|52000000|13172443|566|0|31158744292|0|1820|0|72257166|12240284|0|29606718|0|1500063|115606051
30-APR-2026|IBFN|EQUITY|1517332349|79|20000000|1102523119|0|0|353596948|0|5700|20|0|1476125787|0|41192080|0|0|14480|0|0|0|0|41206560
30-APR-2026|IBOS|EQUITY|8065789529|101|0|4087815237|0|0|2071185548|0|102|0|0|6159000887|0|292900|0|540663400|10557957|0|8590679|0|0|560104936
30-APR-2026|IBST|EQUITY|1350904927|8475|0|0|0|0|305623|0|9|0|0|305632|0|0|0|100|500|0|344600|0|0|345200
30-APR-2026|ICBP|EQUITY|11661908000|6775|489397750|107215400|52436600|1000|320171275|183190519|4187629|9168100|325500|1166093773|12231576|19763691|202800185|61930730|985700|664622757|8389828|0|195561952|1166286419
30-APR-2026|ICON|EQUITY|1089750000|141|59758626|244598781|0|0|480583751|0|1250000|0|0|786191158|0|26200|0|1194600|14034000|0|17700|0|20000000|35272500
30-APR-2026|IDEA|EQUITY|1062437500|78|0|354119100|0|0|693640900|0|0|0|0|1047760000|0|0|0|9992500|0|0|4685000|0|0|14677500
30-APR-2026|IDPR|EQUITY|2003000000|302|16527|2276857|0|0|210500465|30434003|5741650|63|0|248969565|0|49029400|0|1307900|781535|0|2911600|0|0|54030435
30-APR-2026|IFII|EQUITY|9412000000|220|0|709241100|0|0|285900900|0|0|0|0|995142000|0|3053000000|0|1057800|100|0|100|0|0|3054058000
30-APR-2026|IFSH|EQUITY|2125000000|2350|0|407088600|0|0|16360400|0|0|0|0|423449000|0|0|0|26200|1511300|0|13500|0|0|1551000
30-APR-2026|IGAR|EQUITY|927780600|482|0|55356200|0|20000|93729400|0|930000|0|0|150035600|0|0|0|1523300|178800|0|62100|0|0|1764200
30-APR-2026|IIKP|EQUITY|33600000000|50|8320205679|5299254578|336930922|510260550|3084566117|8317600069|1315958891|10027435|3306914560|30501718801|11628700|1790048560|23538600|109914606|5792387|626026000|984946|0|214212400|2782146199
30-APR-2026|IKAI|EQUITY|13305799387|25|181002000|531393663|0|0|9808299799|25000000|126232|10400|294279|10546126373|0|267219|0|4140100|97673808|0|6826405|0|78100|108985632
30-APR-2026|IKAN|EQUITY|833333000|98|0|279360100|0|0|550780100|0|1000|0|0|830141200|0|0|0|1570600|1386500|0|234700|0|0|3191800
30-APR-2026|IKBI|EQUITY|1224000000|555|6606000|36700200|0|0|57163960|0|1240|0|0|100471400|0|41652800|0|1076500|780000|0|100|0|0|43509400
30-APR-2026|IKPM|EQUITY|1684662500|204|0|1361142600|0|0|114951600|208068800|0|0|0|1684163000|0|0|0|463300|34300|0|1900|0|0|499500
30-APR-2026|IMAS|EQUITY|3994291039|1065|121322116|1072610997|8197800|0|129949618|15523100|608060882|50000|10500|1955725013|0|2025461600|151900|843681|337900|6817300|1041383|0|271700|2034925464
30-APR-2026|IMJS|EQUITY|10849262500|193|0|10175710289|0|0|624039806|24130700|1564911|72|99036|10825544814|0|100|0|7613421|251100|0|602565|0|15243000|23710186
30-APR-2026|IMPC|EQUITY|54907000000|2220|7279400|17239975494|0|0|3871045900|2128500|1779699765|1839900|0|22901968959|11374920|521315578|12755100|3728620030|1124063100|1443995348|526078109|0|16648856|7384851041
30-APR-2026|INAF|EQUITY|3099267500|126|443228100|6670300|236229|0|95659667|50265083|7094|606100|81|596672654|0|63040|0|1762000|709006|0|60800|0|0|2594846
30-APR-2026|INAI|EQUITY|633600000|186|0|80362800|0|0|157784400|0|2000|0|0|238149200|0|0|0|110400|104400|0|256800|0|0|471600
30-APR-2026|INCF|EQUITY|1438370465|59|0|576821644|0|0|842035740|0|3650|0|1062000|1419923034|0|54|0|1187001|2306300|0|25100|0|53500|3571955
30-APR-2026|INCI|EQUITY|207656617|715|38|10602|0|31608|203923932|22368|58245|83|331722|204378598|0|5|0|976|75774|0|1510903|0|228|1587886
30-APR-2026|INCO|EQUITY|10539784534|6850|478244352|3603482274|41860729|160|223548897|253415460|4290237|5861213|71000|4610774322|14531043|4905057293|313477678|159213962|28512939|287475067|15425391|1712900|178877879|5904284152
30-APR-2026|INDF|EQUITY|8780426500|6750|594647131|40653760|20956460|1433971|333318648|145831407|10884053|22723725|3514100|1173963255|13929224|639161977|219728782|361836879|7329120|1328587397|72334427|21614037|519392975|3183914818
30-APR-2026|INDO|EQUITY|4480741638|155|0|1130000|0|0|985149544|0|8500094|0|0|994779638|0|2187200|0|35735800|20000|0|739000|0|0|38682000
30-APR-2026|INDR|EQUITY|654351707|2690|0|1807504|0|5485|29806228|1900800|3062|2780|0|33525859|0|42344|145152|14989242|222040|115572|574429|0|432651|16521430
30-APR-2026|INDS|EQUITY|6562497100|440|3486500|5930999320|0|0|272254000|0|36690|100|0|6206776610|321500000|352330|0|3791110|1740020|0|4816580|0|0|332200040
30-APR-2026|INDX|EQUITY|437913588|104|0|488050|88000|0|167476665|0|243|0|0|168052958|0|0|0|263852180|1218300|0|1470200|0|0|266540680
30-APR-2026|INDY|EQUITY|5210192000|3650|281830000|3502490299|42832700|0|865998234|273631000|10181890|5513905|559400|4983037428|0|34446232|13404983|78070046|1024100|66330781|24987565|0|8890855|227154562
30-APR-2026|INET|EQUITY|22374111088|298|11682700|14370263276|50000|0|7898681707|10801189|9799008|1140165|246500|22302664545|0|316501|0|35466064|25710612|0|9953366|0|0|71446543
30-APR-2026|INKP|EQUITY|5470982941|9750|140926203|1441533745|12265992|209331|275586414|175025982|36148251|1108383|114599|2082918900|3777785|99957447|59550669|590355747|6245157|230048319|19726115|296600|52015052|1061972891
30-APR-2026|INOV|EQUITY|1808221900|158|0|1202126900|0|0|510260300|0|0|0|0|1712387200|0|0|0|7826400|11657600|0|48279700|0|28071000|95834700
30-APR-2026|INPC|EQUITY|20223412907|158|5331130|7268798172|13837|298|1330640267|0|5046683|193|67|8609830647|0|6747314|0|964621025|2730286|10669400|657847143|0|984201|1643599369
30-APR-2026|INPP|EQUITY|11181971732|800|0|5276857941|0|0|135268402|28|183400000|50011750|0|5645538121|0|4042107611|0|965047100|300|0|529278600|0|0|5536433611
30-APR-2026|INPS|EQUITY|650000000|660|0|568792800|0|0|61293200|19905300|0|0|0|649991300|0|0|0|4400|4300|0|0|0|0|8700
