Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-MAR-2026|FR0103|GOVERNMENT BOND|204041000000000|1|99000000000|279273000000|14000000000|9000000000|639949000000|106176000000|846103000000|7900000000|25850000000|2027251000000|0|0|0|0|7190000000|0|0|0|0|7190000000
31-MAR-2026|FR0104|GOVERNMENT BOND|165498000000000|1|65000000000|85800000000|0|35000000000|110702000000|156450000000|25679000000|7200000000|0|485831000000|0|0|0|0|4410000000|0|0|0|0|4410000000
31-MAR-2026|FR0105|GOVERNMENT BOND|103917225000000|1|11000000000|556990000000|66500000000|0|592208000000|519417000000|0|7500000000|5000000000|1758615000000|0|0|0|0|5828000000|0|0|0|0|5828000000
31-MAR-2026|FR0106|GOVERNMENT BOND|132003000000000|1|10000000000|66050000000|144570000000|0|391215000000|280038000000|11026000000|1050000000|1000000000|904949000000|0|0|0|0|9802000000|0|0|0|0|9802000000
31-MAR-2026|FR0107|GOVERNMENT BOND|110948000000000|1|84900000000|66000000000|18528000000|0|441461000000|219020000000|20000000000|8700000000|800000000|859409000000|0|0|0|0|13725000000|0|0|0|0|13725000000
31-MAR-2026|FR0108|GOVERNMENT BOND|103700000000000|1|89724000000|290150000000|107306000000|115000000000|911945000000|340457000000|141790000000|1950000000|7040000000|2005362000000|0|0|0|0|5450000000|0|0|0|0|5450000000
31-MAR-2026|FR0109|GOVERNMENT BOND|80270000000000|1|0|20500000000|2536000000|0|91141000000|99330000000|50000000000|0|800000000|264307000000|0|0|0|0|300000000|0|0|0|0|300000000
31-MAR-2026|FRSDG001|GOVERNMENT BOND|13810000000000|1|0|0|0|0|5102000000|3000000000|0|0|0|8102000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|ORI023T3|GOVERNMENT BOND|20000000000000|1|0|9350000000|695000000|6025000000|7045610000000|79000000000|649000000|2000000000|48500000000|7191829000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|ORI023T6|GOVERNMENT BOND|8900050000000|1|13000000000|7734000000|0|25684000000|2695751000000|0|1984000000|33200000000|1300000000|2778653000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|ORI024T3|GOVERNMENT BOND|11862803000000|1|0|10320000000|0|27946000000|4960965000000|1000000000|2167000000|6100000000|14200000000|5022698000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|ORI024T6|GOVERNMENT BOND|2644853000000|1|26000000000|1066000000|0|1332000000|1024098000000|0|1128000000|0|150000000|1053774000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|ORI025T3|GOVERNMENT BOND|19381360000000|1|0|14550000000|115242000000|21456000000|6969099000000|0|1895000000|5000000000|0|7127242000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|ORI025T6|GOVERNMENT BOND|4539342000000|1|0|1559000000|0|2306000000|1537829000000|0|185000000|200000000|0|1542079000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|ORI026T3|GOVERNMENT BOND|16313510000000|1|53000000000|1850000000|0|17882000000|5881010000000|0|946000000|300000000|0|5954988000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|ORI026T6|GOVERNMENT BOND|3042834000000|1|8000000000|0|0|850000000|874580000000|0|247000000|0|0|883677000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|ORI027T3|GOVERNMENT BOND|32965005000000|1|69000000000|46050000000|0|12804000000|12230860000000|8000000000|4141000000|3600000000|100000000|12374555000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|ORI027T6|GOVERNMENT BOND|4393882000000|1|0|22000000|0|869000000|1777298000000|0|733000000|0|0|1778922000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|ORI028T3|GOVERNMENT BOND|12000000000000|1|0|12850000000|0|17000000|4655692000000|0|331000000|0|0|4668890000000|0|0|0|0|90000000|0|0|0|0|90000000
31-MAR-2026|ORI028T6|GOVERNMENT BOND|3500000000000|1|0|518000000|0|25000000|1387877000000|0|124000000|0|0|1388544000000|0|0|0|0|200000000|0|0|0|0|200000000
31-MAR-2026|ORI029T3|GOVERNMENT BOND|10952411000000|1|0|0|0|0|4104684000000|0|0|0|0|4104684000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|ORI029T6|GOVERNMENT BOND|3487723000000|1|0|0|0|0|1381180000000|0|0|0|0|1381180000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|SBR012T4|GOVERNMENT BOND|5452395000000|1|0|0|0|0|2508284000000|0|0|0|0|2508284000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|SBR013T2|GOVERNMENT BOND|14493384000000|1|0|0|0|0|6902194000000|0|0|0|0|6902194000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|SBR013T4|GOVERNMENT BOND|4961110000000|1|0|0|0|0|2496318000000|0|0|0|0|2496318000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|SBR014T2|GOVERNMENT BOND|11598776000000|1|0|0|0|0|5775333000000|0|0|0|0|5775333000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|SBR014T4|GOVERNMENT BOND|3318578000000|1|0|0|0|0|1545716000000|0|0|0|0|1545716000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CSIS-W|WARRANT|52279938|124|0|49785155|0|0|2494701|0|82|0|0|52279938|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CYBR-W|WARRANT|238693355|1000|0|450|0|0|15393557|0|100|101|3800|15398008|0|200019700|0|9614000|13661597|0|50|0|0|223295347
31-MAR-2026|DKHH-W|WARRANT|264847099|5|0|950|0|0|264827199|0|450|300|150|264829049|0|0|0|0|18050|0|0|0|0|18050
31-MAR-2026|GRPM-W|WARRANT|151419190|94|0|162500|0|0|148858287|0|100|550|203|149021640|0|0|0|0|2397550|0|0|0|0|2397550
31-MAR-2026|HAJJ-W|WARRANT|371802947|1|0|320|0|0|371352443|0|260|80|12024|371365127|0|0|0|0|437820|0|0|0|0|437820
31-MAR-2026|HUMI-W|WARRANT|1337394583|38|0|33136350|0|0|1303607081|0|50|1152|0|1336744633|0|0|0|39500|610450|0|0|0|0|649950
31-MAR-2026|INET-W2|WARRANT|2300615501|85|162000|1481622015|0|0|806396555|585158|1513|257|64080|2288831578|0|3870024|0|5244046|1940131|0|729722|0|0|11783923
31-MAR-2026|ISAP-W|WARRANT|749659462|17|0|35950|0|0|744329415|0|207|9|31|744365612|0|0|0|0|5293850|0|0|0|0|5293850
31-MAR-2026|KOCI-W|WARRANT|398696234|28|0|1699300|0|0|396721762|0|0|0|2172|398423234|0|0|0|0|273000|0|0|0|0|273000
31-MAR-2026|MANG-W|WARRANT|228679418|23|0|53834360|0|0|174127507|0|130|71|0|227962068|0|0|0|0|717350|0|0|0|0|717350
31-MAR-2026|MGNA-W|WARRANT|343386773|153|0|342040499|0|0|1338774|0|0|0|7500|343386773|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|NAIK-W|WARRANT|297605920|10|0|9825900|0|0|287736032|0|200|88|0|297562220|0|0|0|0|43700|0|0|0|0|43700
31-MAR-2026|PART-W|WARRANT|587993281|26|0|188800|0|0|563140781|0|15912400|0|1000|579242981|0|0|0|5500|4735300|0|4009500|0|0|8750300
31-MAR-2026|PJHB-W|WARRANT|240000000|47|0|112650|0|0|239869089|0|1350|1211|0|239984300|0|0|0|0|15700|0|0|0|0|15700
31-MAR-2026|PYFA-W|WARRANT|178345030|109|0|226664|0|0|49185841|0|7004693|129|3|56417330|0|114473451|0|7454183|0|0|66|0|0|121927700
31-MAR-2026|SLIS-W|WARRANT|162162792|15|0|0|0|0|162162723|0|69|0|0|162162792|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|ABLS01XXMF|TERM NOTES|1000000000000|1|980000000000|0|20000000000|0|0|0|0|0|0|1000000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|AGPU01AXMF|TERM NOTES|50000000000|1|0|0|0|0|0|50000000000|0|0|0|50000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|AGPU01BXMF|TERM NOTES|50000000000|1|0|0|0|0|0|50000000000|0|0|0|50000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|AGPU01X1JP|TERM NOTES|275000000000|1|0|0|0|0|0|275000000000|0|0|0|275000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|AGPU01X2JP|TERM NOTES|225000000000|1|0|0|0|0|0|225000000000|0|0|0|225000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|APIC01XXMF|TERM NOTES|400000000000|1|6400000000|73800000000|0|319800000000|0|0|0|0|0|400000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|APOL02XXMS|TERM NOTES|100000000000|1|0|500000000|0|80000000000|2500000000|17000000000|0|0|0|100000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BESL01X1JP|TERM NOTES|1150000000000|1|0|0|0|0|1150000000000|0|0|0|0|1150000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BESL01X2JP|TERM NOTES|490000000000|1|0|70000000000|0|0|420000000000|0|0|0|0|490000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BESL01X3JP|TERM NOTES|245000000000|1|0|20000000000|0|0|225000000000|0|0|0|0|245000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BESL01X4JP|TERM NOTES|98000000000|1|0|0|0|0|98000000000|0|0|0|0|98000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BESL01X5JP|TERM NOTES|17000000000|1|0|0|0|0|17000000000|0|0|0|0|17000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BESL02X1JP|TERM NOTES|320000000000|1|0|0|0|0|320000000000|0|0|0|0|320000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BESL02X2JP|TERM NOTES|230000000000|1|0|5000000000|0|0|225000000000|0|0|0|0|230000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BFPI05XXMF|TERM NOTES|20000000000|1|0|0|0|0|20000000000|0|0|0|0|20000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BHAT01XXMF|TERM NOTES|250000000000|1|0|0|0|250000000000|0|0|0|0|0|250000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BMRISB02XXMF|TERM NOTES|100000000000|1|0|21000000000|5000000000|0|34000000000|10000000000|0|20000000000|10000000000|100000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BNIISB01XXJP|TERM NOTES|100000000000|1|0|0|0|0|0|0|0|0|0|0|0|0|0|100000000000|0|0|0|0|0|100000000000
31-MAR-2026|BOGA01XXMF|TERM NOTES|200000000000|1|3200000000|0|0|196800000000|0|0|0|0|0|200000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BPUI01XXMF|TERM NOTES|2000000000000|1|1450000000000|50000000000|200000000000|300000000000|0|0|0|0|0|2000000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BRTA01AXMF|TERM NOTES|197579080090|1|1975790801|0|0|88910586039|57297933229|0|32600548215|0|16794221806|197579080090|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BRTA01BXMF|TERM NOTES|98789540044|1|0|0|0|96813749242|1975790802|0|0|0|0|98789540044|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|BTJA01XXMV|TERM NOTES|300000000000|1|0|0|0|0|0|300000000000|0|0|0|300000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CASI02XXMF|TERM NOTES|750000000000|1|25000000000|175000000000|0|550000000000|0|0|0|0|0|750000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CCIN01AXMF|TERM NOTES|190000000000|1|0|0|0|0|0|190000000000|0|0|0|190000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CCIN01BXMF|TERM NOTES|34000000000|1|0|0|0|0|0|34000000000|0|0|0|34000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CCIN01CXMF|TERM NOTES|21000000000|1|0|0|0|0|0|21000000000|0|0|0|21000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CCIN01DXMF|TERM NOTES|32600000000|1|0|0|0|0|0|32600000000|0|0|0|32600000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CCIN01EXMF|TERM NOTES|8250000000|1|0|0|0|0|0|8250000000|0|0|0|8250000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CCIN01FXMF|TERM NOTES|37300000000|1|0|0|0|0|0|37300000000|0|0|0|37300000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CCIN01GXMF|TERM NOTES|61500000000|1|0|0|0|0|0|61500000000|0|0|0|61500000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CCIN01HXMF|TERM NOTES|36500000000|1|0|0|0|0|0|36500000000|0|0|0|36500000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CCIN01IXMF|TERM NOTES|37650000000|1|0|0|0|0|0|37650000000|0|0|0|37650000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CCIN01JXMF|TERM NOTES|33300000000|1|0|0|0|0|0|33300000000|0|0|0|33300000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CCIN01KXMF|TERM NOTES|91700000000|1|0|0|0|0|0|91700000000|0|0|0|91700000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CCIN01LXMF|TERM NOTES|47450000000|1|0|0|0|0|0|47450000000|0|0|0|47450000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CCIN01MXMF|TERM NOTES|18750000000|1|0|0|0|0|0|18750000000|0|0|0|18750000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CMTA02X1MF|TERM NOTES|54000000000|1|0|0|0|0|54000000000|0|0|0|0|54000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CMTA02X2MF|TERM NOTES|54000000000|1|0|0|0|0|54000000000|0|0|0|0|54000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|CMTA02X3MF|TERM NOTES|54000000000|1|0|0|0|0|54000000000|0|0|0|0|54000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|COCO01X1MF|TERM NOTES|50000000000|1|50000000000|0|0|0|0|0|0|0|0|50000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|COCO01X2MF|TERM NOTES|150000000000|1|115000000000|0|0|35000000000|0|0|0|0|0|150000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|DNTR01A1JP|TERM NOTES|25000000000000|1|0|23750000000000|0|1250000000000|0|0|0|0|0|25000000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|DNTR01A2JP|TERM NOTES|9807000000000|1|0|9682000000000|0|125000000000|0|0|0|0|0|9807000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|DNTR01B1JP|TERM NOTES|25000000000000|1|0|23750000000000|0|1250000000000|0|0|0|0|0|25000000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|DNTR01B2JP|TERM NOTES|1575000000000|1|0|1450000000000|0|125000000000|0|0|0|0|0|1575000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|DNTR02A1JP|TERM NOTES|3500000000000|1|0|3500000000000|0|0|0|0|0|0|0|3500000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|DNTR02B1JP|TERM NOTES|3500000000000|1|0|3500000000000|0|0|0|0|0|0|0|3500000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|GDLI03X1MF|TERM NOTES|50000000000|1|0|3200000000|0|0|45550000000|0|0|0|1250000000|50000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|GDLI03X2MF|TERM NOTES|50000000000|1|0|14100000000|0|0|32200000000|0|0|0|3700000000|50000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|GDLI03X3MF|TERM NOTES|50000000000|1|0|3000000000|0|0|47000000000|0|0|0|0|50000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|GDLI03X4MF|TERM NOTES|50000000000|1|0|10100000000|0|0|34150000000|0|0|0|5750000000|50000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|GPJA01XXMF|TERM NOTES|265000000000|1|0|0|0|0|0|265000000000|0|0|0|265000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|GRAF02XXMF|TERM NOTES|200000000000|1|0|30000000000|0|0|170000000000|0|0|0|0|200000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|IHSG02XXMF|TERM NOTES|180000000000|1|0|90000000000|0|0|90000000000|0|0|0|0|180000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|IKMS02XXMF|TERM NOTES|500000000000|1|0|0|0|0|0|500000000000|0|0|0|500000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|INPCSB01X1JP|TERM NOTES|200000000000|1|0|40000000000|0|0|60000000000|0|0|100000000000|0|200000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|INTN01AXMF|TERM NOTES|16400000000|1|0|0|0|0|16400000000|0|0|0|0|16400000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|INTN01BXMF|TERM NOTES|11100000000|1|0|0|0|0|11100000000|0|0|0|0|11100000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|KEID01AXMF|TERM NOTES|130000000000|1|0|0|0|0|0|0|0|0|0|0|0|130000000000|0|0|0|0|0|0|0|130000000000
31-MAR-2026|KEID01BXMF|TERM NOTES|120000000000|1|0|0|0|0|0|0|0|0|0|0|0|120000000000|0|0|0|0|0|0|0|120000000000
31-MAR-2026|KEID01CXMF|TERM NOTES|100000000000|1|0|0|0|0|0|0|0|0|0|0|0|100000000000|0|0|0|0|0|0|0|100000000000
31-MAR-2026|KEID01DXMF|TERM NOTES|50000000000|1|0|0|0|0|0|0|0|0|0|0|0|50000000000|0|0|0|0|0|0|0|50000000000
31-MAR-2026|LEND11A1MF|TERM NOTES|100000000000|1|0|0|0|0|0|100000000000|0|0|0|100000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|LEND11B1MF|TERM NOTES|200000000000|1|0|0|0|0|0|200000000000|0|0|0|200000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|LEND11X2MF|TERM NOTES|200000000000|1|0|0|0|0|0|200000000000|0|0|0|200000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|LIGO01AXMF|TERM NOTES|100000000000|1|0|0|0|0|1700000000|0|0|0|98300000000|100000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|LIGO01BXMF|TERM NOTES|100000000000|1|0|0|0|0|0|0|0|0|100000000000|100000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MBMN01X1MF|TERM NOTES|78604646000|1|0|0|0|78604646000|0|0|0|0|0|78604646000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MBMN01X2MF|TERM NOTES|44427376982|1|0|0|0|44427376982|0|0|0|0|0|44427376982|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MBPS01XXMF|TERM NOTES|180000000000|1|0|145000000000|0|0|35000000000|0|0|0|0|180000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MCLE01AXMF|TERM NOTES|60000000000|1|0|0|0|0|0|60000000000|0|0|0|60000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MCLE01BXMF|TERM NOTES|10000000000|1|0|0|0|0|0|10000000000|0|0|0|10000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MCLE01CXMF|TERM NOTES|46000000000|1|0|0|0|0|0|46000000000|0|0|0|46000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MCLE01DXMF|TERM NOTES|33500000000|1|0|0|0|0|0|33500000000|0|0|0|33500000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MCLE01EXMF|TERM NOTES|75000000000|1|0|0|0|0|0|75000000000|0|0|0|75000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MEGA01XXMF|TERM NOTES|50000000000|1|0|5000000000|0|45000000000|0|0|0|0|0|50000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MNMN02X1MF|TERM NOTES|120000000000|1|0|0|0|120000000000|0|0|0|0|0|120000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MNMN02X2MF|TERM NOTES|50000000000|1|0|0|0|50000000000|0|0|0|0|0|50000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MPLC01X1MF|TERM NOTES|50000000000|1|0|0|0|0|50000000000|0|0|0|0|50000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MSTJ02X1MF|TERM NOTES|45000000000|1|0|0|0|0|45000000000|0|0|0|0|45000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MSTJ02X2MF|TERM NOTES|75000000000|1|0|0|0|0|75000000000|0|0|0|0|75000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|MSTJ02X3MF|TERM NOTES|30000000000|1|0|0|0|0|30000000000|0|0|0|0|30000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|NIRO01XXMF|TERM NOTES|750000000000|1|10000000000|0|0|740000000000|0|0|0|0|0|750000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|NMVC04XXMF|TERM NOTES|350000000000|1|0|0|0|350000000000|0|0|0|0|0|350000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|NMVC05X1MF|TERM NOTES|100000000000|1|0|0|0|100000000000|0|0|0|0|0|100000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|NMVC05X2MF|TERM NOTES|250000000000|1|0|0|0|0|0|250000000000|0|0|0|250000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|NMVC06X1MF|TERM NOTES|200000000000|1|0|0|0|200000000000|0|0|0|0|0|200000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|NMVC06X2MF|TERM NOTES|300000000000|1|0|0|0|300000000000|0|0|0|0|0|300000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PBER01AXMF|TERM NOTES|179700000000|1|0|0|0|0|0|179700000000|0|0|0|179700000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PBER01BXMF|TERM NOTES|71200000000|1|0|0|0|0|0|71200000000|0|0|0|71200000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PBER01CXMF|TERM NOTES|28640000000|1|0|0|0|0|0|28640000000|0|0|0|28640000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PNRI01XXMF|TERM NOTES|145000000000|1|0|0|0|0|0|145000000000|0|0|0|145000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PPIC01XXMF|TERM NOTES|300000000000|1|0|0|0|300000000000|0|0|0|0|0|300000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PPIC02XXMF|TERM NOTES|500000000000|1|0|12500000000|0|487500000000|0|0|0|0|0|500000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PPNX03XXMF|TERM NOTES|500000000000|1|450000000000|35700000000|0|0|9300000000|0|0|2000000000|3000000000|500000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PPRO15XXMF|TERM NOTES|300000000000|1|300000000000|0|0|0|0|0|0|0|0|300000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PPRO16XXMF|TERM NOTES|300000000000|1|300000000000|0|0|0|0|0|0|0|0|300000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PRKN01XXMF|TERM NOTES|200000000000|1|0|0|0|0|0|200000000000|0|0|0|200000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PRNS01AXJP|TERM NOTES|200000000000|1|0|0|0|0|0|0|0|0|200000000000|200000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PRNS01BXJP|TERM NOTES|450000000000|1|0|0|0|0|0|0|0|0|450000000000|450000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PRNS25AXMF|TERM NOTES|235000000000|1|50000000000|0|0|185000000000|0|0|0|0|0|235000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PRNS25BXMF|TERM NOTES|65000000000|1|52000000000|5000000000|0|0|8000000000|0|0|0|0|65000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PRNS26XXMF|TERM NOTES|150000000000|1|0|0|0|0|0|150000000000|0|0|0|150000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PRNS28XXMF|TERM NOTES|155000000000|1|0|0|0|0|0|155000000000|0|0|0|155000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PRNS29XXMF|TERM NOTES|200000000000|1|200000000000|0|0|0|0|0|0|0|0|200000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PRNS30BXMF|TERM NOTES|150000000000|1|150000000000|0|0|0|0|0|0|0|0|150000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PRNS31AXMF|TERM NOTES|100000000000|1|0|0|0|0|0|100000000000|0|0|0|100000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PRNS31BXMF|TERM NOTES|100000000000|1|0|0|0|0|0|100000000000|0|0|0|100000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PRNS33XXMF|TERM NOTES|300000000000|1|300000000000|0|0|0|0|0|0|0|0|300000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PTPD08AXMF|TERM NOTES|198875000000|1|0|189625000000|0|9250000000|0|0|0|0|0|198875000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PTPD08BXMF|TERM NOTES|125800000000|1|10175000000|114700000000|0|925000000|0|0|0|0|0|125800000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|PTPV02XXMF|TERM NOTES|445000000000|1|200000000000|0|0|245000000000|0|0|0|0|0|445000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|REAS01AXMF|TERM NOTES|299965000000|1|0|0|0|0|0|299965000000|0|0|0|299965000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|RICO01XXMF|TERM NOTES|400000000000|1|379052500000|20947500000|0|0|0|0|0|0|0|400000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|SMAG01X1MF|TERM NOTES|100000000000|1|85000000000|15000000000|0|0|0|0|0|0|0|100000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|SMAG01X2MF|TERM NOTES|100000000000|1|0|100000000000|0|0|0|0|0|0|0|100000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|SMPN02X1MF|TERM NOTES|37000000000|1|0|0|0|0|37000000000|0|0|0|0|37000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|SMPN02X2MF|TERM NOTES|37000000000|1|0|0|0|0|37000000000|0|0|0|0|37000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|SMPN02X3MF|TERM NOTES|36000000000|1|0|0|0|0|36000000000|0|0|0|0|36000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|SPNP06A2MF|TERM NOTES|90000000000|1|0|0|0|65000000000|25000000000|0|0|0|0|90000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|SPNP06B2MF|TERM NOTES|10000000000|1|0|0|0|10000000000|0|0|0|0|0|10000000000|0|0|0|0|0|0|0|0|0|0
31-MAR-2026|SPPR01X1MF|TERM NOTES|70000000000|1|0|0|0|0|0|70000000000|0|0|0|70000000000|0|0|0|0|0|0|0|0|0|0
